id,name_en,name_ru
4785,"Infant formula, MEAD JOHNSON, ENFAMIL, Infant, ready-to-feed, with ARA and DHA",
4786,"Infant formula, ABBOTT NUTRITION, SIMILAC, PM 60/40, powder not reconstituted",
4787,"Infant formula, MEAD JOHNSON, ENFAMIL, NUTRAMIGEN WITH LGG, with iron, powder, not reconstituted, with ARA and DHA",
4788,"Infant formula, MEAD JOHNSON, ENFAMIL, NUTRAMIGEN, with iron, ready-to-feed, with ARA and DHA",
4789,"Infant formula, ABBOTT NUTRITION, SIMILAC, ALIMENTUM, with iron, ready-to-feed",
4790,"Infant formula, MEAD JOHNSON, ENFAMIL, ENFACARE, with iron, powder, with ARA and DHA",
4791,"Infant formula, ABBOTT NUTRITION, SIMILAC, with iron, liquid concentrate, not reconstituted",
4792,"Child formula, ABBOTT NUTRITION, PEDIASURE, ready-to-feed",
4793,"Infant formula, MEAD JOHNSON, NEXT STEP, PROSOBEE LIPIL, powder, with ARA and DHA",
4794,"Infant formula, MEAD JOHNSON, NEXT STEP, PROSOBEE, LIPIL, ready to feed, with ARA and DHA",
4795,"Infant formula, NESTLE, GOOD START SOY, with ARA and DHA, powder",
4796,"Babyfood, corn and sweet potatoes, strained",
4797,"Infant formula, ABBOTT NUTRITION, SIMILAC, ALIMENTUM, ADVANCE, ready-to-feed, with ARA and DHA",
4798,"Infant formula, PBM PRODUCTS, store brand, ready-to-feed",
4799,"Infant formula, PBM PRODUCTS, store brand, liquid concentrate, not reconstituted",
4800,"Infant formula, MEAD JOHNSON, ENFAMIL, AR, ready-to-feed, with ARA and DHA",
4801,"Infant formula, MEAD JOHNSON, ENFAMIL, AR, powder, with ARA and DHA",
4802,"Infant formula, ABBOTT NUTRITION, SIMILAC NEOSURE, ready-to-feed, with ARA and DHA",
4803,"Infant formula, ABBOTT NUTRITION, SIMILAC, NEOSURE, powder, with ARA and DHA",
4804,"Infant formula, ABBOTT NUTRITION, SIMILAC, SENSITIVE (LACTOSE FREE) ready-to-feed, with ARA and DHA",
4805,"Infant formula, ABBOTT NUTRITION, SIMILAC, ADVANCE, with iron, liquid concentrate, not reconstituted",
4806,"Shortening, household, lard and vegetable oil",
4807,"Oil, sunflower, linoleic, (partially hydrogenated)",
4808,"Shortening bread, soybean (hydrogenated) and cottonseed",
4809,"Shortening cake mix, soybean (hydrogenated) and cottonseed (hydrogenated)",
4810,"Shortening frying (heavy duty), palm (hydrogenated)",
4811,Shortening household soybean (hydrogenated) and palm,
4812,"Shortening frying (heavy duty), soybean (hydrogenated), linoleic (less than 1%)",
4813,"Shortening, confectionery, fractionated palm",
4814,"Oil, nutmeg butter",
4815,"Oil, canola",
4816,"Oil, mustard",
4817,"Oil, sunflower, high oleic (70% and over)",
4818,"Margarine-like, margarine-butter blend, soybean oil and butter",
4819,"Fish oil, herring",
4820,"Fish oil, menhaden",
4821,"Fish oil, menhaden, fully hydrogenated",
4822,"Fish oil, salmon",
4823,"Butter, light, stick, without salt",
4824,"Animal fat, bacon grease",
4825,"Margarine, regular, 80% fat, composite, stick, with salt",
4826,"Margarine, regular, 80% fat, composite, tub, with salt",
4827,"Margarine-like, vegetable oil spread, 60% fat, stick, with salt",
4828,"Margarine, regular, 80% fat, composite, tub, without salt",
4829,"Margarine-like, vegetable oil spread, 60% fat, stick/tub/bottle, without salt",
4830,"Margarine-like, vegetable oil spread, fat free, liquid, with salt",
4831,"Margarine-like spread with yogurt, 70% fat, stick, with salt",
4832,"Margarine-like, vegetable oil spread, fat-free, tub",
4833,"Margarine-like, vegetable oil spread, 20% fat, with salt",
4834,"Margarine-like, vegetable oil spread, 20% fat, without salt",
4835,"Salad dressing, thousand island dressing, fat-free",
4836,"Oil, industrial, mid-oleic, sunflower",
4837,"Oil, industrial, canola with antifoaming agent, principal uses salads, woks and light frying",
4838,"Oil, industrial, canola for salads, woks and light frying",
4839,"Oil, industrial, canola (partially hydrogenated) oil for deep fat frying",
4840,"Oil, industrial, soy (partially hydrogenated), multiuse for non-dairy butter flavor",
4841,"Oil, industrial, soy ( partially hydrogenated), all purpose",
4842,"Oil, industrial, soy (partially hydrogenated ) and soy (winterized), pourable clear fry",
4843,"Oil, industrial, soy (partially hydrogenated)  and cottonseed, principal use as a tortilla shortening",
4844,"Oil, industrial, coconut, confection fat, typical basis for ice cream coatings",
4845,"Oil, industrial, palm kernel (hydrogenated) , used for whipped toppings, non-dairy",
4846,"Oil, industrial, coconut (hydrogenated), used for whipped toppings and coffee whiteners",
4847,"Oil, industrial, palm and palm kernel, filling fat (non-hydrogenated)",
4848,"Margarine, industrial, soy and partially hydrogenated soy oil, use for baking, sauces and candy",
4849,"Oil, vegetable, soybean, refined",
4850,"Margarine-like spread, SMART BALANCE Regular Buttery Spread with flax oil",
4851,"Margarine-like spread, SMART BALANCE Light Buttery Spread",
4852,"Chicken, broilers or fryers, drumstick, meat and skin, raw",
4853,"Chicken, broilers or fryers, drumstick, meat and skin, cooked, fried, batter",
4854,"Chicken, broilers or fryers, drumstick, meat only, cooked, fried",
4855,"Chicken, broilers or fryers, dark meat, drumstick, meat only, cooked, roasted",
4856,"Chicken, broilers or fryers, drumstick, meat only, cooked, stewed",
4857,"Chicken, broilers or fryers, leg, meat and skin, raw",
4858,"Chicken, broilers or fryers, leg, meat only, cooked, fried",
4859,"Chicken, broilers or fryers, leg, meat only, cooked, roasted",
4860,"Chicken, broilers or fryers, leg, meat only, cooked, stewed",
4861,"Chicken, broilers or fryers, neck, meat and skin, raw",
4862,"Chicken, broilers or fryers, neck, meat only, cooked, fried",
4863,"Chicken, broilers or fryers, neck, meat only, cooked, simmered",
4864,"Chicken, broilers or fryers, thigh, meat and skin, raw",
4865,"Chicken, broilers or fryers, thigh, meat and skin, cooked, fried, batter",
4866,"Chicken, broilers or fryers, thigh, meat only, cooked, fried",
4867,"Chicken, broilers or fryers, thigh, meat only, cooked, roasted",
4868,"Chicken, broilers or fryers, thigh, meat only, cooked, stewed",
4869,"Chicken, broilers or fryers, wing, meat and skin, raw",
4870,"Chicken, broilers or fryers, wing, meat only, cooked, fried",
4871,"Chicken, broilers or fryers, wing, meat only, cooked, roasted",
4872,"Chicken, broilers or fryers, wing, meat only, cooked, stewed",
4873,"Chicken, roasting, meat and skin and giblets and neck, raw",
4874,"Chicken, roasting, meat only, cooked, roasted",
4875,"Chicken, roasting, giblets, raw",
4876,"Chicken, roasting, giblets, cooked, simmered",
4877,"Chicken, roasting, light meat, meat only, raw",
4878,"Chicken, stewing, meat and skin, and giblets and neck, cooked, stewed",
4879,"Chicken, stewing, meat and skin, raw",
4880,"Chicken, stewing, meat and skin, cooked, stewed",
4881,"Chicken, stewing, meat only, raw",
4882,"Chicken, stewing, meat only, cooked, stewed",
4883,"Chicken, stewing, dark meat, meat only, raw",
4884,"Chicken, stewing, dark meat, meat only, cooked, stewed",
4885,"Chicken, capons, meat and skin and giblets and neck, raw",
4886,"Chicken, capons, meat and skin and giblets and neck, cooked, roasted",
4887,"Duck, domesticated, meat and skin, raw",
4888,"Duck, domesticated, meat and skin, cooked, roasted",
4889,"Duck, domesticated, meat only, raw",
4890,"Duck, domesticated, meat only, cooked, roasted",
4891,"Goose, domesticated, meat and skin, cooked, roasted",
4892,"Goose, domesticated, meat only, raw",
4893,"Goose, domesticated, meat only, cooked, roasted",
4894,"Goose, liver, raw",
4895,"Guinea hen, meat and skin, raw",
4896,"Pheasant, leg, meat only, raw",
4897,"Quail, meat and skin, raw",
4898,"Quail, meat only, raw",
4899,"Lentils, raw",
4900,"Lentils, mature seeds, cooked, boiled, without salt",
4901,"Lima beans, thin seeded (baby), mature seeds, cooked, boiled, without salt",
4902,"Lupins, mature seeds, raw",
4903,"Lupins, mature seeds, cooked, boiled, without salt",
4904,"Mothbeans, mature seeds, raw",
4905,"Mothbeans, mature seeds, cooked, boiled, without salt",
4906,"Mungo beans, mature seeds, cooked, boiled, without salt",
4907,"Peas, green, split, mature seeds, raw",
4908,"Peas, split, mature seeds, cooked, boiled, without salt",
4909,"Peanuts, all types, raw",
4910,"Peanuts, spanish, oil-roasted, with salt",
4911,"Peanuts, valencia, raw",
4912,"Peanuts, valencia, oil-roasted, with salt",
4913,"Peanuts, virginia, raw",
4914,"Peanut flour, low fat",
4915,"Pigeon peas (red gram), mature seeds, raw",
4916,"Pigeon peas (red gram), mature seeds, cooked, boiled, without salt",
4917,"Refried beans, canned, traditional style",
4918,"Bacon, meatless",
4919,"Soybeans, mature seeds, roasted, salted",
4920,"Soybeans, mature seeds, dry roasted",
4921,Miso,
4922,Natto,
4923,"Soy flour, low-fat",
4924,"Soy meal, defatted, raw",
4925,"Soymilk, original and vanilla, unfortified",
4926,"Soy protein concentrate, produced by alcohol extraction",
4927,"Tofu, firm, prepared with calcium sulfate and magnesium chloride (nigari)",
4928,"Tofu, soft, prepared with calcium sulfate and magnesium chloride (nigari)",
4929,"Tofu, dried-frozen (koyadofu)",
4930,"Tofu, fried",
4931,Okara,
4932,"Winged beans, mature seeds, cooked, boiled, without salt",
4933,"Hummus, home prepared",
4934,"Falafel, home-prepared",
4935,"Soymilk, original and vanilla, with added calcium, vitamins A and D",
4936,"Peanut spread, reduced sugar",
4937,"Peanut butter, smooth, reduced fat",
4938,"Peanut butter, smooth, vitamin and mineral fortified",
4939,"Peanut butter, chunky, vitamin and mineral fortified",
4940,"MORI-NU, Tofu, silken, firm",
4941,"MORI-NU, Tofu, silken, extra firm",
4942,"MORI-NU, Tofu, silken, lite firm",
4943,"MORI-NU, Tofu, silken, lite extra firm",
4944,"Refried beans, canned, fat-free",
4945,"Frijoles rojos volteados (Refried beans, red, canned)",
4946,"Tempeh, cooked",
4947,"Vitasoy USA, Nasoya Lite Firm Tofu",
4948,"Peanut butter, chunk style, without salt",
4949,"Peanut butter, smooth style, without salt",
4950,"Peanut butter with omega-3, creamy",
4951,"Pigeon peas (red gram), mature seeds, cooked, boiled, with salt",
4952,"Soy sauce made from soy and wheat (shoyu), low sodium",
4953,"Soy sauce, reduced sodium, made from hydrolyzed vegetable protein",
4954,"Tofu, raw, firm, prepared with calcium sulfate",
4955,"Tofu, raw, regular, prepared with calcium sulfate",
4956,"Winged beans, mature seeds, cooked, boiled, with salt",
4957,"Veal, Australian, rib, rib roast, separable lean only, raw",
4958,"Lamb, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/4"" fat, choice, raw",
4959,"Lamb, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/4"" fat, choice, cooked",
4960,"Lamb, foreshank, separable lean and fat, trimmed to 1/4"" fat, choice, raw",
4961,"Lamb, foreshank, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, braised",
4962,"Lamb, foreshank, separable lean only, trimmed to 1/4"" fat, choice, raw",
4963,"Lamb, foreshank, separable lean only, trimmed to 1/4"" fat, choice, cooked, braised",
4964,"Lamb, leg, shank half, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",
4965,"Lamb, leg, shank half, separable lean only, trimmed to 1/4"" fat, choice, raw",
4966,"Lamb, leg, shank half, separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",
4967,"Lamb, leg, sirloin half, separable lean and fat, trimmed to 1/4"" fat, choice, raw",
4968,"Lamb, loin, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, broiled",
4969,"Lamb, loin, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",
4970,"Lamb, loin, separable lean only, trimmed to 1/4"" fat, choice, raw",
4971,"Lamb, loin, separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled",
4972,"Lamb, rib, separable lean only, trimmed to 1/4"" fat, choice, raw",
4973,"Lamb, rib, separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled",
4974,"Lamb, rib, separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",
4975,"Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/4"" fat, choice, raw",
4976,"Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/4"" fat, choice, cooked, braised",
4977,"Lamb, shoulder, whole (arm and blade), separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled",
4978,"Lamb, shoulder, whole (arm and blade), separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",
4979,"Lamb, shoulder, arm, separable lean and fat, trimmed to 1/4"" fat, choice, raw",
4980,"Lamb, shoulder, arm, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, braised",
4981,"Lamb, shoulder, arm, separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled",
4982,"Lamb, shoulder, arm, separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",
4983,"Lamb, shoulder, blade, separable lean and fat, trimmed to 1/4"" fat, choice, raw",
4984,"Lamb, shoulder, blade, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, braised",
4985,"Lamb, shoulder, blade, separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled",
4986,"Lamb, shoulder, blade, separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",
4987,"Lamb, cubed for stew or kabob (leg and shoulder), separable lean only, trimmed to 1/4"" fat, raw",
4988,"Lamb, cubed for stew or kabob (leg and shoulder), separable lean only, trimmed to 1/4"" fat, cooked, braised",
4989,"Lamb, cubed for stew or kabob (leg and shoulder), separable lean only, trimmed to 1/4"" fat, cooked, broiled",
4990,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable fat, raw",
4991,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable fat, cooked",
4992,"Lamb, New Zealand, imported, fore-shank, separable lean and fat, raw",
4993,"Lamb, New Zealand, imported, fore-shank, separable lean and fat, cooked, braised",
4994,"Lamb, New Zealand, imported, leg chop/steak, bone-in, separable lean only, raw",
4995,"Lamb, New Zealand, imported, frozen, leg, whole (shank and sirloin), separable lean only, cooked, roasted",
4996,"Lamb, New Zealand, imported, loin chop, separable lean and fat, raw",
4997,"Game meat, muskrat, raw",
4998,"Game meat, muskrat, cooked, roasted",
4999,"Game meat, opossum, cooked, roasted",
5000,"Game meat, rabbit, domesticated, composite of cuts, raw",
5001,"Game meat, rabbit, domesticated, composite of cuts, cooked, roasted",
5002,"Game meat, squirrel, raw",
5003,"Game meat, squirrel, cooked, roasted",
5004,"Lamb, variety meats and by-products, brain, raw",
5005,"Lamb, variety meats and by-products, brain, cooked, braised",
5006,"Lamb, variety meats and by-products, heart, raw",
5007,"Lamb, variety meats and by-products, heart, cooked, braised",
5008,"Veal, variety meats and by-products, heart, raw",
5009,"Veal, variety meats and by-products, heart, cooked, braised",
5010,"Lamb, variety meats and by-products, liver, raw",
5011,"Lamb, variety meats and by-products, liver, cooked, braised",
5012,"Lamb, variety meats and by-products, liver, cooked, pan-fried",
5013,"Veal, variety meats and by-products, liver, raw",
5014,"Veal, variety meats and by-products, liver, cooked, braised",
5015,"Veal, variety meats and by-products, lungs, cooked, braised",
5016,"Lamb, variety meats and by-products, mechanically separated, raw",
5017,"Lamb, variety meats and by-products, pancreas, raw",
5018,"Lamb, variety meats and by-products, pancreas, cooked, braised",
5019,"Veal, variety meats and by-products, spleen, raw",
5020,"Veal, variety meats and by-products, spleen, cooked, braised",
5021,"Veal, variety meats and by-products, thymus, raw",
5022,"Veal, variety meats and by-products, thymus, cooked, braised",
5023,"Lamb, ground, cooked, broiled",
5024,"Lamb, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, choice, raw",
5025,"Lamb, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, choice, cooked",
5026,"Lamb, foreshank, separable lean and fat, trimmed to 1/8"" fat, choice, raw",
5027,"Lamb, leg, shank half, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",
5028,"Lamb, leg, sirloin half, separable lean and fat, trimmed to 1/8"" fat, choice, raw",
5029,"Lamb, leg, sirloin half, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",
